state,county,fips,population,date,n_obs,resp_n,asthma_n,pneum_n,acute_bronch_n,copd_n,cvd_n,ihd_n,arrythmia_n,hf_n,cereb_vas_n,mi_n,broken_arm_n,wrf_pm,wrf_nf_pm,wrf_smk_pm,geo_wt_pm,krig_pm,background_pm,geo_smk_pm,krig_smk_pm,wrf_temp
WA,Adams,53001,18925,2012-07-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86016356380174,2.8634746330354,5.99668893076635,4.8471179873553,3.73108949660498,6.49296571904439,0.0,0.0,298.049412058144
WA,Adams,53001,18925,2012-07-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96285381907585,4.58623330674946,5.37662051232638,5.74259825193019,4.65239881287294,6.49296571904439,0.00389818075322076,0.0,298.662878194512
WA,Adams,53001,18925,2012-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04138067833414,7.39266042408965,0.0,3.60694212469493,2.93972992423432,6.49296571904439,0.0,0.0,292.286164557012
WA,Adams,53001,18925,2012-07-04,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.43438442376091,9.45561885853545,0.0329279557314512,5.8258090899252,4.22121714743256,6.49296571904439,0.0106793691844578,0.0,296.197757657564
WA,Adams,53001,18925,2012-07-05,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.095363230232,12.3455275498183,0.0,5.56414305032426,4.58858104804625,6.49296571904439,0.00103616978067313,0.0,299.093745780252
WA,Adams,53001,18925,2012-07-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5225102328817,11.904233939116,0.618276293765688,6.58079109853896,5.28632191761651,6.49296571904439,0.197057703657941,0.0,301.622742739129
WA,Adams,53001,18925,2012-07-07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.1833679510229,13.5258025329569,2.65756541806608,8.35541521996722,6.81760334663481,6.49296571904439,1.86244950092284,0.324637627590423,304.090147317933
WA,Adams,53001,18925,2012-07-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7273089106367,13.5291915182978,4.1981173923389,9.68299055714349,8.26906605920241,6.49296571904439,3.19002483809911,1.77610034015802,305.818270328576
WA,Adams,53001,18925,2012-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3456664637322,16.6937875707608,3.92566450170767e-4,8.98088439375244,7.55398146141229,6.49296571904439,2.48795686240825,1.06108076930491,304.910830469272
WA,Adams,53001,18925,2012-07-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2208241422349,16.7747062749951,0.0,11.6239943139401,9.86626837787189,6.49296571904439,5.13102859489573,3.3733026588275,303.059655207368
WA,Adams,53001,18925,2012-07-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.061600453382,16.0636820065194,0.00319685968381912,14.0273053676103,12.6971921865451,6.49296571904439,7.53433964856593,6.20422646750075,305.573570595602
WA,Adams,53001,18925,2012-07-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.142743222727,17.1925219968415,0.0,13.1755815543463,11.0597304261827,6.49296571904439,6.68261583530195,4.56676470713836,301.836531241305
WA,Adams,53001,18925,2012-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3221607860022,15.446764733489,0.0,12.268846310564,9.73803788234042,6.49296571904439,5.77588059151959,3.24507216329604,302.67737832327
WA,Adams,53001,18925,2012-07-14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0624348593987,14.8346888359494,0.0,10.6313212004706,9.17195745383327,6.49296571904439,4.13835548142623,2.67899173478888,301.423002700077
WA,Adams,53001,18925,2012-07-15,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3404855828428,10.1734567717275,0.419687851248794,8.94055112007263,7.01962490254082,6.49296571904439,2.44758540102824,0.526659183496433,301.42953473937
WA,Adams,53001,18925,2012-07-16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.6424378581737,12.5967365753505,0.0,6.79987557700475,5.09446560250728,6.49296571904439,0.324817702728735,0.0244637921219753,298.047334644518
WA,Adams,53001,18925,2012-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3518850431679,13.0197033851028,0.0206481176475376,7.74499889843028,6.43342364555017,6.49296571904439,1.2520331793859,0.0708767043344778,299.726737369849
WA,Adams,53001,18925,2012-07-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70388773248804,13.3980502003516,0.0,8.91984874489183,7.94244249978662,6.49296571904439,2.42688302584744,1.44947678074224,298.552097961516
WA,Adams,53001,18925,2012-07-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.97619401152,13.3271208446189,0.089048882201874,10.9078214219479,7.7630475526012,6.49296571904439,4.41485570290354,1.27008183355682,300.197711606323
WA,Adams,53001,18925,2012-07-20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5900409424528,10.5908936468142,0.999147295638609,7.09484756133369,5.63558394817721,6.49296571904439,0.607852374159039,1.05978609683484e-4,296.670677067246
WA,Adams,53001,18925,2012-07-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1050672309357,11.4669913504617,0.640817127571548,5.69072449225488,4.4801767352918,6.49296571904439,0.0,0.0,296.655924171559
WA,Adams,53001,18925,2012-07-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69967115398178,12.2889342920918,1.61100382853101e-4,6.24697844216584,5.26921110343164,6.49296571904439,0.0049051069577714,0.0,296.202690081402
WA,Adams,53001,18925,2012-07-23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66117889815439,10.2084883693003,3.16330949343028e-5,3.57448155888697,2.77972559817729,6.49296571904439,0.0,0.0,295.818056277461
WA,Adams,53001,18925,2012-07-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4785260693479,12.326773636169,4.15175243317893,5.52600538933277,4.38819367150265,6.49296571904439,0.0,0.0,299.605328326965
WA,Adams,53001,18925,2012-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8459841913856,12.2927873578996,9.553196833486,7.90108724932594,5.99072561045103,6.49296571904439,1.40886507172964,0.028773710882318,302.06118409436
WA,Adams,53001,18925,2012-07-26,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.389919558577,12.5122399687193,2.87767958985772,9.96975068864432,7.85130644406181,6.49296571904439,3.47678496959993,1.35834072501742,303.38293004888
WA,Adams,53001,18925,2012-07-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39326998936958,12.388618342383,0.0,11.6066193171141,10.3116616027956,6.49296571904439,5.11365359806975,3.81869588375121,298.952283719066
WA,Adams,53001,18925,2012-07-28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7198818335097,9.86570579455339,2.8541760389563,9.3143578133048,8.09059929945116,6.49296571904439,2.8214562153988,1.59767860769505,298.787743284851
WA,Adams,53001,18925,2012-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3808531706968,12.523117943216,0.133458580972429,7.49996189090868,6.48875345885993,6.49296571904439,1.01011050071468,0.077714255512164,300.070679356229
WA,Adams,53001,18925,2012-07-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9493987775601,11.4364883719887,0.00135532472815122,7.14951176937412,6.04328885171765,6.49296571904439,0.658689384439514,0.0471484318307845,299.43703714624
WA,Adams,53001,18925,2012-07-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4221655466407,11.2278675194926,1.19429802714813,6.57921002312208,5.52613857374055,6.49296571904439,0.116602283582291,0.00333380990762843,299.645538903481
WA,Adams,53001,18925,2012-08-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0589631093477,12.5300189372884,0.536974607963842,6.3776909700788,5.23419205073658,6.49296571904439,0.0189183528144467,9.52288741573109e-4,301.246917301707
WA,Adams,53001,18925,2012-08-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59295461333987,9.09217463808802,0.50077997525184,8.0976594582189,6.75713197441563,6.49296571904439,1.60481224980097,0.267099891435575,299.525754782117
WA,Adams,53001,18925,2012-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5464199160289,9.24214321332071,0.304276702708185,5.42713481869811,4.54059577675808,6.49296571904439,0.0,0.0,300.207678662653
WA,Adams,53001,18925,2012-08-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6407156094234,10.2127374397863,8.42797816963713,6.31121298954259,4.7941580926553,6.49296571904439,0.0407191325474206,0.0,305.282546443688
WA,Adams,53001,18925,2012-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6560204898027,9.72958734878892,8.92643314101374,6.33543410040001,4.85543318979873,6.49296571904439,0.00103653992838911,0.0,307.10640718969
WA,Adams,53001,18925,2012-08-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9062188760761,11.6056158245257,3.30060305155043,8.66440308760427,7.21599163921786,6.49296571904439,2.17143736855988,0.72302592017347,306.650613150545
WA,Adams,53001,18925,2012-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2428474847349,14.7468435778817,4.49600390685314,11.0226395570484,8.68684067339235,6.49296571904439,4.52967383800398,2.19387495434797,305.576440188592
WA,Adams,53001,18925,2012-08-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6433550373084,15.1156468531344,2.52770818417408,8.11219187960343,6.60620354391306,6.49296571904439,1.61922616055904,0.281967967101206,303.080217815723
WA,Adams,53001,18925,2012-08-09,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.046865924876,14.7212847899383,1.32558113493773,6.94063403441911,5.42866069667845,6.49296571904439,0.514856800821176,0.0,302.902395295641
WA,Adams,53001,18925,2012-08-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0922263490583,15.5568728619314,1.53535348712689,7.69255454695897,5.97268437228226,6.49296571904439,1.20928299586518,0.00273399520635592,303.57609480252
WA,Adams,53001,18925,2012-08-11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5764832331257,14.8395412330809,0.736942000044858,8.96918307488902,7.66855102959044,6.49296571904439,2.47621735584463,1.17558531054605,304.38143837946
WA,Adams,53001,18925,2012-08-12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5355774485783,12.4824945805334,9.05308286804489,14.5330013378307,12.0238622138542,6.49296571904439,8.04003561878635,5.53089649480977,306.998636050747
WA,Adams,53001,18925,2012-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4045680073545,13.6444657030782,9.7601023042763,18.7488245665439,16.5075993703655,6.49296571904439,12.2558588474995,10.0146336513211,306.252391765858
WA,Adams,53001,18925,2012-08-14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12685060238,9.28924811738256,0.837602484997404,27.0563195099379,26.115761024136,6.49296571904439,20.5633537908936,19.6227953050916,304.437808543248
WA,Adams,53001,18925,2012-08-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04757839776187,7.80698695220857,1.24059144555329,7.6154446821595,6.76241797717187,6.49296571904439,1.14514674960094,0.323383381314741,301.653931742511
WA,Adams,53001,18925,2012-08-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1561391434706,7.64731448878043,2.50882465469014,7.7783338833011,6.9074188485595,6.49296571904439,1.30355572996309,0.459352076346198,303.152809730114
WA,Adams,53001,18925,2012-08-17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2622895730899,8.19183352489716,9.07045604819277,9.88246675819564,7.9653860647622,6.49296571904439,3.3896674136963,1.47248373526189,305.679516357034
WA,Adams,53001,18925,2012-08-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1594612514696,9.11072822963982,10.0487330218298,9.93937940475649,7.89997406257632,6.49296571904439,3.4464136857121,1.40700834353194,306.716384164304
WA,Adams,53001,18925,2012-08-19,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.8695910076924,11.9690262782829,9.90056472940951,13.8486569733416,10.5091424077786,6.49296571904439,7.3556912542972,4.01617668873416,304.823212745004
WA,Adams,53001,18925,2012-08-20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7382473646843,13.9354618255969,6.80278553908733,13.3068509029066,9.82197674748538,6.49296571904439,6.81388518386217,3.32901102844099,303.557350611194
WA,Adams,53001,18925,2012-08-21,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2472892454753,13.8713936409583,3.37589560451707,10.3451091712524,8.2071782684147,6.49296571904439,3.85214345220801,1.71421254937031,301.87429635134
WA,Adams,53001,18925,2012-08-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2877324940768,10.3603766761362,2.92735581794052,6.06628757052038,5.02397430235579,6.49296571904439,0.0202885637093175,0.004845341316073,298.127789200602
WA,Adams,53001,18925,2012-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4775746045207,8.13853497078807,3.3390396337326,6.17842766383504,5.17551873276453,6.49296571904439,0.00791319436456245,7.06853498899631e-4,297.212492729096
WA,Adams,53001,18925,2012-08-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.40906197060656,7.40520748116854,2.00385448943801,5.75415918795351,4.9307590976792,6.49296571904439,0.0,0.0,294.837914810669
WA,Adams,53001,18925,2012-08-25,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0062875433467,8.87768641575594,2.12860112759072,5.14613729002845,4.03008091486087,6.49296571904439,0.0,0.0,300.818405738522
WA,Adams,53001,18925,2012-08-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6170065654528,9.67061007268127,10.9463964927715,10.1023757101988,6.96333197835896,6.49296571904439,3.60940999115439,0.475114801007851,300.19076682244
WA,Adams,53001,18925,2012-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3169211471522,11.6009056286195,4.7160155185327,9.42335146440773,7.8629634287493,6.49296571904439,2.93038574536334,1.36999770970491,299.10357845939
WA,Adams,53001,18925,2012-08-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5189851383472,12.4667855385574,6.05219959978985,10.5733655581131,8.57634085301997,6.49296571904439,4.08039983906871,2.08337513397558,298.913045020984
WA,Adams,53001,18925,2012-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4232634677581,13.0420069539136,1.38125651384448,4.88945972500751,3.66877505317429,6.49296571904439,0.0,0.0,295.410497480526
WA,Adams,53001,18925,2012-08-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8667475588951,13.7859811127247,3.08076644617042,5.82406063318932,4.52270702456321,6.49296571904439,3.71155026990816e-4,0.0,298.226821306664
WA,Adams,53001,18925,2012-08-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0765710517297,11.7740206030018,6.30255044872784,6.79758153715403,5.24797532536047,6.49296571904439,0.337529065798781,0.0,297.925674379692
WA,Adams,53001,18925,2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95429133286002,9.95453972970212,0.0,5.08426219666611,4.31285217582241,6.49296571904439,0.0,0.0,298.228949628011
WA,Adams,53001,18925,2012-09-02,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4091627595121,12.397224443571,0.0120062892072412,5.53551809515037,4.53333641433082,6.49296571904439,0.0,0.0,298.174087606682
WA,Adams,53001,18925,2012-09-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9782228657143,11.9201179283663,0.0581049373480529,5.29478800091162,4.25339323734287,6.49296571904439,0.0,0.0,300.273903954344
WA,Adams,53001,18925,2012-09-04,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,9.4169222282081,9.22468385440419,0.192238373803908,5.17120626297429,4.2358045046774,6.49296571904439,0.0,0.0,300.567509518917
WA,Adams,53001,18925,2012-09-05,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0296820876943,11.0324709248079,0.997211162886484,5.46494909089432,4.33082905494037,6.49296571904439,0.0,0.0,301.983082824948
WA,Adams,53001,18925,2012-09-06,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00991843154138,8.87515918389983,0.134759247641551,4.45195958004356,3.62057305065769,6.49296571904439,0.0,0.0,300.701347168182
WA,Adams,53001,18925,2012-09-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2673109673519,11.0853417468779,4.18196922047402,5.9458976905099,4.53050883302326,6.49296571904439,2.44092945678644e-4,0.0,302.719001003065
WA,Adams,53001,18925,2012-09-08,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.586388155189,12.0847963629516,13.5015917922374,8.53563579749346,6.08385311744522,6.49296571904439,2.04267007844907,0.146697909821264,306.795094999249
WA,Adams,53001,18925,2012-09-09,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6783609833331,13.8100046495489,9.86835633378424,10.0553901836032,7.84902393481814,6.49296571904439,3.56242446455882,1.35605821577375,300.175901786651
WA,Adams,53001,18925,2012-09-10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8994579719862,10.3114985913952,7.58795938059097,8.71095123101771,7.15042652781719,6.49296571904439,2.21798551197332,0.669781599066327,292.441542588074
WA,Adams,53001,18925,2012-09-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6837290930258,9.61289855147163,3.07083054155417,11.5644935851233,10.2073585766642,6.49296571904439,5.07152786607889,3.71439285761985,292.421890425469
WA,Adams,53001,18925,2012-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5270249445174,13.208763525102,2.31826141941537,19.2530911180367,17.148512437941,6.49296571904439,12.7601253989923,10.6555467188966,297.193334410637
WA,Adams,53001,18925,2012-09-13,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,47.3427568949142,11.3591620012467,35.9835948936675,15.1070430333682,11.3872403244941,6.49296571904439,8.61407731432377,4.8942746054497,301.822209591425
WA,Adams,53001,18925,2012-09-14,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,61.4539554577338,15.1489456074167,46.3050098503171,29.6329204621645,23.7741938741027,6.49296571904439,23.1399547431201,17.2812281550583,303.430560506258
WA,Adams,53001,18925,2012-09-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7588226127252,12.7606858645909,27.9981367481343,30.0621905942997,25.5065390231579,6.49296571904439,23.5692248752553,19.0135733041135,302.062931649947
WA,Adams,53001,18925,2012-09-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6252718407385,8.54457179020572,4.08070005053279,14.1895312732629,12.8423585643198,6.49296571904439,7.69656555421854,6.3493928452754,301.217953262161
WA,Adams,53001,18925,2012-09-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0398287127756,9.40785757580026,1.63197113697538,13.7877317739021,12.3008191696165,6.49296571904439,7.35349780926105,5.87091486182675,301.248074384437
WA,Adams,53001,18925,2012-09-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7106245002946,13.0126170378743,71.6980074624203,24.2432646364215,17.300527776338,6.49296571904439,17.7502989173771,10.8075620572936,304.043958129987
WA,Adams,53001,18925,2012-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2355983280549,11.2883053573348,40.9472929707201,26.1738470842523,21.1134660754527,6.49296571904439,19.6808813652079,14.6205003564083,303.850619885525
WA,Adams,53001,18925,2012-09-20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43.9180652933959,16.6620897990615,27.2559754943344,38.0075585025948,30.8102798359475,6.49296571904439,31.5145927835505,24.3173141169031,304.167921344011
WA,Adams,53001,18925,2012-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.145593468396,18.6607763158862,28.4848171525098,41.4225282062689,34.0296380229165,6.49296571904439,34.9295624872245,27.5366723038721,304.538691222362
WA,Adams,53001,18925,2012-09-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3327273403206,19.3644793234091,52.9682480169116,34.5950315487852,25.6493387056759,6.49296571904439,28.1020658297408,19.1563729866316,298.444982785236
WA,Adams,53001,18925,2012-09-23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2790791692471,19.3191186921485,52.9599604770986,37.0789532093905,26.9491723853551,6.49296571904439,30.5859874903461,20.4562066663107,297.770935382129
WA,Adams,53001,18925,2012-09-24,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.742418120461707,18.232840052964,50.5095780674976,31.9578396409762,23.8441113900138,6.49296571904439,25.4648739219318,17.3511456709694,299.244464723592
WA,Adams,53001,18925,2012-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8601401417167,14.0083121635017,15.851827978215,22.0779286341583,18.882816783871,6.49296571904439,15.5849629151139,12.3898510648266,297.474404349176
WA,Adams,53001,18925,2012-09-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.434202959437,17.4755779038002,12.9586250556367,23.3514258088013,20.5770534204464,6.49296571904439,16.8584600897569,14.084087701402,297.800277135439
WA,Adams,53001,18925,2012-09-27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5580474508545,21.2673017934741,7.29074565738044,23.8557421259746,21.3794034361158,6.49296571904439,17.3627764069303,14.8864377170714,299.943988364599
WA,Adams,53001,18925,2012-09-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8615507704121,20.4283464536747,12.4332043167373,29.1597278426399,26.0295712045925,6.49296571904439,22.6667621235955,19.5366054855481,301.075241427731
WA,Adams,53001,18925,2012-09-29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1076624375096,17.5002002201511,13.6074622173585,21.2058047910344,17.7647512878941,6.49296571904439,14.7128390719901,11.2717855688497,298.597250908466
WA,Adams,53001,18925,2012-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6766822962562,13.222647662127,4.45467281066207,14.7059188476461,13.1119403778316,6.49296571904439,8.21295312860174,6.61897465878719,297.722692646164
WA,Adams,53001,18925,2012-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4413562822833,6.42371536733093,17.0176409149524,16.5563239074686,14.8047602694814,6.49296571904439,10.0633581884242,8.31179455043696,298.169211069852
WA,Adams,53001,18925,2012-10-02,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.4847996460559,7.55134158416838,4.93345806188754,9.54935066923482,8.89620503593573,6.49296571904439,3.11056571706362,2.45601265578729,291.124253847121
WA,Adams,53001,18925,2012-10-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3434888281006,8.39755524942079,1.94593357867984,10.9788214813299,10.5265807093152,6.49296571904439,4.53010977183135,4.07450496329655,288.853837383685
WA,Adams,53001,18925,2012-10-04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6469791905073,8.38202397632531,2.26495521418196,7.25737334798579,6.67775425280351,6.49296571904439,1.00723698772004,0.487379654888972,288.089928184752
WA,Adams,53001,18925,2012-10-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7168031361453,8.9405534438493,5.77624969229602,6.98920541185264,6.10299896173522,6.49296571904439,0.611057111286011,0.060701565388752,289.258002062716
WA,Adams,53001,18925,2012-10-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7460910586103,9.27784126210466,11.4682497965056,10.4392786324875,9.21015716901943,6.49296571904439,3.94638883431317,2.71719144997504,290.748673505734
